"0","1","2","3","4","5","6","7","8","9","10","11"
1.5320830439475785,-0.5977961814540687,1.0651530697424496,-0.8412903794262061,0.7126573184323561,"0.0","1.0","0.0","1.0",0.20770388357261993,"0.0","2.0"
1.6347313822556386,0.7024710724637271,-0.28463627539020897,0.8505807870904311,-0.09337195243530719,"2.0","2.0","0.0","1.0",1.410471830146073,"2.0","2.0"
-0.6979356666596664,1.5356475869994581,-1.5122269444871597,-0.8329651958688791,-0.5234235040863507,"2.0","2.0","1.0","0.0",-0.7363273606312098,"2.0","0.0"
0.06722213046155495,3.5763669397567854,0.2948809883410937,1.5579585754628427,-0.6510782809443759,"1.0","0.0","0.0","0.0",3.1086647482894008,"1.0","2.0"
-0.002028008140111559,1.1572087720962867,0.18292826533843237,0.13296300824558333,-1.4788685988664703,"2.0","2.0","2.0","1.0",0.4150354059258967,"2.0","2.0"
0.6365153191435229,-1.4992264873523875,-0.031279751285318375,-0.04887493975257162,-1.2832682547155314,"1.0","0.0","0.0","1.0",-0.42677441545989137,"0.0","0.0"
-0.671544346206042,-3.868151392437154,-1.150651009069031,-0.05196882857395824,-2.07021030360868,"1.0","0.0","2.0","2.0",-1.6103168908714167,"2.0","1.0"
-3.49051454580575,-0.4058612742635568,-0.8107324051504086,-0.19904717389849336,-2.7416934308380223,"1.0","1.0","2.0","1.0",-0.6844894469745577,"1.0","2.0"
-3.106036091546912,0.3614247451379575,0.06118715968282418,-3.3522009237728265,-4.313508243573466,"0.0","0.0","1.0","0.0",-0.35703704012531634,"2.0","0.0"
-1.288855518783934,0.4880874107204159,-2.0777098284117037,-0.3468109118441353,1.4710824318251512,"0.0","1.0","1.0","0.0",0.41870687494191405,"2.0","2.0"
-1.8268778803176056,0.86988080614957,-0.6764610576259303,-1.9954944375884607,-1.5764626078134198,"0.0","2.0","1.0","1.0",-0.31997447236779936,"1.0","0.0"
2.4428295322676465,0.45186473469200694,0.7368248817529877,1.7748543615714878,0.6580064067868521,"1.0","1.0","2.0","0.0",2.592100228559764,"2.0","0.0"
1.6331938075670436,-0.3400499769887461,2.6613736369768213,0.4356704926604742,0.7015145226654207,"2.0","1.0","0.0","2.0",1.1432777989483243,"2.0","2.0"
0.35360133111526454,1.0076936058499655,-0.29869800359128296,0.76536139755389,-0.23741105903023632,"1.0","2.0","2.0","2.0",0.4694376079693011,"0.0","0.0"
2.543369809927145,1.8441015159328817,3.71789240331327,0.7321939436255642,1.6074049193542737,"0.0","0.0","0.0","1.0",4.047261612383983,"2.0","1.0"
2.294865543374353,-1.995573846067645,1.2160545137308212,2.357284682440727,4.338647729131717,"0.0","0.0","0.0","0.0",-0.9468830325074398,"1.0","0.0"
-0.004365768286383687,-1.4559842370795404,-0.12441275826568732,0.6860972983913901,1.7280854632520795,"0.0","0.0","1.0","1.0",-2.4219156006219826,"2.0","0.0"
-0.9716557365640537,-0.9745136864860408,-1.3037452507126377,-0.5328762312348594,0.4855808023125656,"0.0","0.0","2.0","1.0",-1.9954448759151653,"0.0","1.0"
-0.33116196061458325,-0.5585289864109091,-2.507534110010942,-0.6168702508793172,-0.9062259382612985,"2.0","2.0","0.0","2.0",1.8286891718560263,"1.0","1.0"
0.103820908381969,1.4057665458907693,-0.6591796268211801,-0.7383911310099408,-0.4678188617327513,"2.0","0.0","0.0","1.0",-1.123955176287054,"1.0","0.0"
1.8216712887302988,1.0165822046294737,0.7364238803294507,-1.4260932538615367,-1.6440476248592388,"1.0","0.0","1.0","0.0",0.7065373519691229,"0.0","0.0"
-0.40824594296421923,-1.85982486929153,-1.229526985383218,-1.5010567732215114,-1.0981459522516062,"1.0","0.0","0.0","2.0",1.1054828344887597,"1.0","0.0"
0.1322576021680063,2.5040838629311613,0.5176705484253907,-0.4107867811039422,-0.22438535795811249,"1.0","1.0","1.0","2.0",1.0431259882843447,"1.0","1.0"
-0.7209759265753463,-0.2507294337328152,-1.0409796370399396,1.0376656132191493,-0.6379949610238752,"2.0","0.0","0.0","2.0",-0.1461726100925631,"2.0","1.0"
-2.657288051206129,-0.3233470987211682,-2.321984203556077,-0.0734669096933549,-0.7697385196319451,"0.0","1.0","1.0","1.0",-2.1266365664479303,"1.0","1.0"
-0.02428022496317961,-1.2039246572962778,-0.7034010592795996,-2.2254272687427554,-1.1020589416166762,"1.0","1.0","1.0","2.0",-1.9390983867849396,"2.0","2.0"
-1.3670117593572504,-0.060637799170790097,-2.0040105394638053,-0.8970547628448183,-3.0412143713252187,"2.0","1.0","1.0","0.0",0.08019613995830843,"0.0","1.0"
-0.6308446793242708,-0.07145411995401107,-0.0424355664306304,-0.992867385857618,-0.13685078585710775,"0.0","1.0","2.0","1.0",-0.1523741483861023,"1.0","0.0"
0.29911804578678813,-0.6872863959429114,0.8541180700233669,1.9250954753498386,0.7319651785979027,"2.0","0.0","0.0","2.0",-0.22669770562362362,"1.0","1.0"
0.5534154600126884,1.8873514172944654,0.9615244110133054,1.2409821794529543,1.6349839505037405,"0.0","0.0","2.0","0.0",3.382779826030739,"1.0","0.0"
-0.7648923549642797,-2.6579056783239845,-0.7982693276133148,0.8393118278973541,0.8743105361404329,"2.0","2.0","0.0","0.0",-1.9112464861292833,"1.0","1.0"
-0.21663079088809667,-2.865684981592856,1.0107789591629865,-0.16232646796063077,-1.907570852647343,"1.0","0.0","0.0","0.0",-0.9104080989189904,"2.0","1.0"
-0.48048770579951544,0.4276076641134686,-1.4717777209833505,-1.612668995873463,0.15750775794994232,"0.0","2.0","2.0","2.0",1.1670668977477678,"0.0","1.0"
0.045284558237373984,1.1629659642752825,-0.21652094388958787,-0.47454846154841834,-0.07808165557260216,"2.0","2.0","0.0","0.0",-0.4886020476607117,"2.0","2.0"
-1.0958815981162877,-0.7594022830371612,-0.3854057631798847,1.2942828934715487,-0.14051962533595544,"0.0","0.0","1.0","2.0",0.1016306485028664,"0.0","2.0"
-2.1860781878859696,-0.4279187504817434,-0.09244841990900321,0.09574918176251157,-0.12771764191624335,"0.0","1.0","0.0","2.0",-0.9327860882001966,"0.0","1.0"
0.31590749108001326,0.3773025615307921,0.46423489611759117,0.6580549177958867,1.6328714966943987,"1.0","2.0","1.0","1.0",1.432873827675273,"0.0","1.0"
-1.4577151003328377,-1.494164430260887,0.9876068979994839,-0.9798687052656214,-1.4046271984865413,"0.0","1.0","0.0","1.0",0.10980923261366149,"1.0","2.0"
-0.43635460585640606,1.5421851142839487,-0.21402995421306398,0.05114847397946823,1.1363447160747715,"0.0","0.0","1.0","0.0",-0.4949895598489461,"0.0","2.0"
-0.1511193526864711,0.1887331909118944,0.8345557830552643,-1.737636581772882,1.6735675046582903,"2.0","2.0","1.0","0.0",-0.8591990198999919,"2.0","0.0"
-0.5822287690333162,-0.07343135012995872,-0.44485793297668297,1.7754088840883506,1.194552371285975,"2.0","2.0","0.0","2.0",-1.9906597150124448,"0.0","2.0"
0.7010627630697392,-0.185562146576428,-1.278930178791909,-1.6024657979602426,-1.113647440735093,"0.0","2.0","1.0","2.0",-0.7966359728294339,"2.0","2.0"
-1.3462069048781067,-3.586095976095886,2.6897549349795176,1.649213084762866,-0.04019530493703173,"2.0","0.0","2.0","1.0",-3.319813107055937,"1.0","2.0"
-1.1903235739513736,1.656179317327802,0.4671901979139428,0.3834001416771944,0.00850577321903101,"1.0","2.0","2.0","0.0",1.3844308107950007,"0.0","2.0"
0.5914648376770474,1.305298209844157,0.23522426607668295,1.751494272769363,0.017218378147719537,"2.0","1.0","1.0","1.0",0.12332065054015584,"2.0","1.0"
1.7749253422955555,-0.26368515650170077,1.0914159795788128,1.27847577788684,1.406067825853428,"1.0","2.0","2.0","1.0",1.049548557039361,"1.0","2.0"
0.7268964751757874,-1.786846005349115,0.7934081739451557,-2.3683383122624755,-0.680815376445964,"2.0","1.0","2.0","0.0",2.208406985494835,"0.0","1.0"
1.1454044722105192,-1.3142628426526202,2.0146671622903907,-0.4947940467466429,-0.10846097947193434,"2.0","1.0","0.0","0.0",-0.16899166843448454,"2.0","0.0"
-1.6156819276235361,-1.358249153663786,-2.0246636785862324,-2.776301883938709,0.7432551318858371,"1.0","0.0","0.0","1.0",-1.9273151962799369,"0.0","1.0"
