"0","1","2","3","4"
-0.36209227494150564,-0.8895875437991564,0.0,1.0,2.0
0.08375879749036798,-0.05355448429828319,0.0,1.0,1.0
-0.7472778251193908,-0.3353223245435061,1.0,0.0,0.0
0.9747082615502387,0.6675131769519906,2.0,0.0,0.0
-0.2665211268964565,-0.2447433067358458,2.0,2.0,1.0
0.052197471936101,0.05246948442734467,1.0,1.0,1.0
-0.6667477874272758,-0.9116445723044635,1.0,1.0,2.0
0.41222400433876194,0.5610829972381466,1.0,2.0,2.0
-0.018154783943328395,-0.4378416262747359,2.0,2.0,1.0
-3.167821901438063,-3.2030597622082313,2.0,2.0,2.0
0.09218471600135239,0.542557966315028,2.0,1.0,2.0
-0.7645090424929392,-0.4715357529806652,2.0,2.0,1.0
1.675884308394358,1.6102475262078035,0.0,2.0,2.0
-0.501193618372139,-0.023487359161439902,1.0,1.0,2.0
0.5112334112659114,0.57920895062236,1.0,1.0,1.0
1.1964363554304995,1.4704838131214264,2.0,1.0,1.0
-1.587062301254107,-1.4730542448324622,2.0,1.0,1.0
-0.7475319131018979,-0.9835875429356429,2.0,2.0,1.0
-1.7766064950797276,-2.12037955560504,0.0,1.0,1.0
-1.2711860603318026,-1.331371997759767,0.0,1.0,1.0
-0.8448938792483421,-0.9725041380503888,2.0,1.0,1.0
0.9903134228849436,1.4164483952503275,1.0,1.0,1.0
-0.3503715026898925,-0.34169674343240164,0.0,2.0,2.0
0.1613547578569653,-0.7110830531740278,0.0,2.0,2.0
0.7424164823296076,0.3965088792302198,0.0,2.0,1.0
1.594075372763825,1.5817119549574457,2.0,1.0,1.0
0.6812144983243869,0.4005245513280927,2.0,1.0,1.0
0.44108060648492037,0.36969016037513547,0.0,1.0,2.0
-0.4087026420617136,-0.3063862615916071,2.0,2.0,2.0
0.9998999637919614,0.9384041862710611,2.0,1.0,2.0
0.09853682460358716,0.21535037531609802,2.0,1.0,2.0
-0.8985575334688692,-1.0011419445872338,2.0,2.0,2.0
-1.4829389071741979,-1.6613701397380252,2.0,2.0,1.0
0.18882375917798866,-0.08581185872585612,1.0,1.0,2.0
0.49716256663694325,0.5590137741420571,0.0,2.0,1.0
-0.03671119885618052,-0.012718550605247797,0.0,2.0,1.0
-0.9176008887594436,-1.3969032893104079,2.0,0.0,0.0
-1.180933278808942,-1.132250841986334,2.0,1.0,2.0
0.5902809668204874,0.7452105658110819,2.0,1.0,1.0
